text,origins
Dit onderscheid geeft de impact van de bevinding weer op basis van gewicht en frequentie,21
Ten behoeve van het selecteren van de te onderzoeken processen van het begrotings beheer financieel beheer materiële bedrijfsvoering en daartoe bijgehouden admini straties hebben wij de bedrijfsrisicos en de daaraan gekoppelde processen in kaart gebracht,19
Op basis van het belang van de processen en de in die processen onderkende risicos hebben wij in 2023 een aantal processen voor nader onderzoek geselecteerd,19
Dit betreft onder meer ITbeheer en inkoopbeheer,19
Onderzoek totstandkoming nietfinanciële informatie Als derde onderdeel van onze wettelijke taak onderzoeken wij of geselecteerde processen gericht op de totstandkoming van de in het jaarverslag opgenomen niet financiële verantwoordingsinformatie voldoen aan de normen uit de comptabele wet en regelgeving,19
Deze taak vloeit voort uit artikel 3 eerste lid aanhef en onder b en artikel 6 eerste en derde lid van het Besluit Auditdienst Rijk,21
Hiertoe onderzoeken wij of de nietfinanciële verantwoordingsinformatie op betrouwbare wijze tot stand is gekomen,19
Voorts gaan wij na of de nietfinanciële verantwoordingsinformatie niet De selectie van de te onderzoeken processen gericht op de totstandkoming van de nietfinanciële verantwoordingsinformatie in het jaarverslag is afhankelijk van de omvang van de risicos die daarbij worden onderkend,19
De bevindingen uit dit onderzoek zijn opgenomen in onderdeel 23 van dit rapport,19
Verspreidingskring De Auditdienst Rijk is de interne auditdienst van het Rijk,19
Het auditrapport is primair bestemd voor het ministerie van Financiën,19
De minister van Financiën zal dit auditrapport op of na Verantwoordingsdag 15 mei 2024 plaatsen op de website van de Rijksoverheid wwwrijksoverheidnl,19
Inlichtingen Auditdienst Rijk Korte Voorhout 7 2511 CW Den Haag,27
P9 Auditdienst Rijk Ministerie van Financién proces Toeslagen e Registreren risicosignalen e Onderzoeken rechtmatigheid Beoordelen verwijtbaarheid Beheren toezichtlijst,20
Registreren risicosignalen Onderzoeken rechtmatigheid Beoordelen verwijtbaarheid Beheren toezichtlijst,20
Onze bevinding is dat de relevante Criterium is de bevinding of aandachtspunt relevant voor het herijkte ITOproces Toeslagen bevindingen en aandachtspunten uit de in hoofdstuk 13 genoemde onderzoeksrapporten in het referentiekader zijn 1 23 KPMG Privacy De lopende processen en Voor het herijkte ITOproces 13 en BIO bijbehorende applicaties Toeslagen is niet aangetoond 27 dienen op korte termijn dat integraal wordt voldaan aan Werkzaamheden en afbakening In het kader van ons onderzoek van het referentiekader zijn wij voor de bevindingen en aandachtspunten vanuit externe en interne bronnen nagegaan of deze in het ITO met een beperkte bewaartermijn,20
Bij relevante signalen wordt een splitsing gemaakt tussen enkelvoudig en meervoudig signalen en bij enkelvoudige signalen wordt geprioriteerd,20
Ook relevante signalen worden opgeslagen in SharePointITO getoetst door middel van collegiale toetsing,20
SharePoint BSNvalidatie ea Mutaties en raadplegingen worden SharePoint BSNvalidatie ea Mutaties en raadplegingen worden gelogd in SharePoint nodig voor het werk waaronder individuele risicosignalen B Export functie uit FSV signalen vastgelegd gelogd konden geéxporteerd worden uit FSV,20
Auditrapport 2018 Ministerie van Infrastructuur en Waterstaat xii Auditrapport 2018 Ministerie van Infrastructuur en Waterstaat xii 15 maart 2019 Inlichtingen Auditdienst Rijk Korte Voorhout 7 2511 CW Den Haag 2 Goedkeurende controleverklaring 7 21 Financiële overzichten akkoord bevonden 7 22 Overschrijding van rapporteringstoleranties 8 23 Naleving anticumulatiebepaling WNT niet gecontroleerd 8 3 Kwaliteit administratief beheer iets verminderd 10 31 Bevindingen in het beheer toegenomen 10 32 Beheersing grote financiële stromen is goed 11 33 Aantal bevindingen financieel en materieel beheer gestegen 11 34 Bevindingen in het beheer 2018 toegenomen 12 341 Sommige bevindingen over SAP zijn in de loop van het jaar opgelost effectiviteit van de maatregelen is derhalve nog niet voor heel 2018 vast te stellen 12 342 Kwaliteit naleving aanbestedingsregels is verminderd 13 343 Prestatieverklaringen bij BSK weerbarstig bij RWS meer aandacht voor kleine 345 Administratieve discipline verminderd 15 346 Subsidiebeheer BSK staatssteuntoets risicoanalyses en MampO vragen nog aandacht 16 347 Algemene verordening gegevensbescherming heeft de aandacht maar wordt nog niet tot hogere volwassenheidsscores 18 349 Verbetering interne controle nodig op gebruik lightproces 18 35 Overige beheerpunten 19 351 RWScontrolfunctie ontwikkelt zich goed 19 352 Digitale handtekening moet verifieerbaar zijn 19 353 Beheer Administratieve organisatie AO afspraken over uitvoering en rolverdeling zijn gemaakt IenW werkt aan de uitvoering 20 354 Rekeningcourant fondsen juist verwerkt 20 355 Overheveling beleidsdossiers beheerst en totstandkoming jaarverslag doortastend 4 Deugdelijke totstandkoming nietfinanciële informatie over beleid en bedrijfsvoering 22 41 Beleidsinformatie is deugdelijk 22 42 Bedrijfsvoeringsparagraaf en bijlage externe inhuur 22 NUTWsaldo 24 53 Middelenafspraak met Financiën te toetsen op invoering VPB 24 54 Aandacht voor integriteit en fraude 24 Belangrijkste onderwerpen Wij hebben een goedkeurende controleverklaring afgegeven bij het jaarverslag 2018 van het ministerie van Infrastructuur en Waterstaat XII,21
Dat houdt in dat de in dit jaarverslag opgenomen financiële overzichten een getrouw beeld geven van de uitkomsten van de begrotingsuitvoering over 2018,21
Naast ons beeld over de verantwoording van de geldstromen hebben wij uit onze werkzaam heden ook een beeld over het financieel beheer en de bijgehouden administraties,21
Het oplossen van bevindingen kost het ministerie van Infrastructuur en Waterstaat IenW vaak meerdere jaren en verbeterpunten zijn de afgelopen tijd lang blijven staan,21
Het feitelijk beheer en uitvoering van administratieve handelingen heeft mogelijk minder aandacht gekregen waardoor ons beeld is dat het beheer in 2018 iets achteruit is gegaan,21
Wij hebben vastgesteld dat het opstellen van het jaarverslag doortastend is opgepakt en dat de nietfinanciële informatie deugdelijk tot stand is gekomen,21
Leeswijzer Dit rapport is als volgt ingedeeld de controle van de financiële verantwoordingsinformatie in het jaarverslag hoofdstuk 2 het onderzoek naar het begrotingsbeheer het financieel beheer de materiële bedrijfsvoering in het jaarverslag hoofdstuk 4 overige onderwerpen hoofdstuk 5 de controleverklaring bijlage,21
Doel en doelgroepen In dit rapport doen wij verslag van de uitkomsten van de werkzaamheden die wij als interne auditdienst van het Rijk in het kader van onze wettelijke taak1 over 2018 bij het ministerie van Infrastructuur en Waterstaat hebben verricht,21
Dit rapport is opgesteld voor de minister de staatssecretaris en de secretarisgeneraal en wordt tevens verstrekt aan de leden van het audit committee AC en de hoofddirecteur Financiën Management en Control FMC van het ministerie Infrastructuur en Waterstaat,21
Het rapport wordt verder toegezonden aan de minister van Financiën en aan de president van de Algemene Rekenkamer,21
Op grond van de beleidslijn van de ministerraad van 19 februari 2016 zal de minister van Infrastructuur en Waterstaat dit auditrapport op of na verantwoordingsdag 15 mei 2019 plaatsen op de website van de Rijksoverheid wwwrijksoverheidnl2 2 De minister van Financiën stuurt elk halfjaar een overzicht naar de Tweede Kamer met de titels van de rapporten die de ADR heeft uitgebracht en plaatst dit overzicht op de website van de Rijksoverheid wwwrijksoverheidnl,21
Inleiding Als eerste onderdeel van onze wettelijke taak controleren wij of de in het jaarverslag opgenomen financiële overzichten een getrouw beeld geven van de uitkomsten van de begrotingsuitvoering en zijn opgesteld in overeenstemming met de geldende verslaggevings voorschriften3 Deze taak vloeit voort uit artikel 3 eerste lid aanhef en onder a en artikel 6 eerste en tweede lid van het Besluit Auditdienst Rijk,21
De materialiteit voor de verantwoordingsstaten en de saldibalans als geheel bedraagt 2 voor fouten en onzekerheden bij elkaar opgeteld met een maximum van 1 miljard4 Wij zijn er bij onze controle van uitgegaan dat de voorgestelde wijzigingen in de slotwet de goedkeuring van de wetgever zullen krijgen,21
Ook zijn wij nagegaan dat het jaarverslag alle voorgeschreven informatie bevat 21 Financiële overzichten akkoord bevonden Wij hebben een goedkeurende controleverklaring afgegeven bij het jaarverslag 2018 van het ministerie van Infrastructuur en Waterstaat XII,21
Deze verklaring is opgenomen als bijlage in dit rapport 3 De verslaggevingsvoorschriften zijn vastgelegd in de Comptabiliteitswet 2016 en de daarop berustende regel geving waaronder de Regeling rijksbegrotingsvoorschriften 2019,21
Op grond van de brief van 24 september 2018 van de minister van Financiën aan de Tweede Kamer Kamerstukken II vergaderjaar 20182019 34 426 nr 33 geldt het overgangsrecht bedoeld in artikel 102 van de Comptabiliteitswet 2016 uitsluitend voor de presentatie en inrichting van de begrotingen en de bijbehorende jaarverslagen,21
De onderliggende rechts handelingen en de administratieve vastleggingen waarmee uitvoering wordt gegeven aan de begroting 2018 zoals het aangaan van verplichtingen het doen van betalingen het beheer van materieel en het verrichten van privaatrechtelijke rechtshandelingen worden beheerst door de bepalingen van de Comptabiliteitswet 2016 en de daarop gebaseerde regelgeving zoals de Regeling financieel beheer van het Rijk en de Regeling beheer onroerende zaken Rijk 2017 4 Dit geldt afzonderlijk voor a het totaal van de uitgaven ontvangsten en van derden verkregen baten b het totaal van de aangegane verplichtingen c het totaal van de relevante standen op de saldibalans 22 Overschrijding van rapporteringstoleranties Op grond van artikel 310 van de Comptabiliteitswet 2016 rapporteert de minister in de uiteenzetting over de gevoerde bedrijfsvoering bedrijfsvoeringsparagraaf in het jaarverslag over de comptabele rechtmatigheid van de uitkomsten van de begrotingsuitvoering over 2018,21
Bij de controle van de betalingen is geconstateerd dat bij het opstellen van contracten en opdrachtbrieven nog niet altijd voldoende duidelijk is hoe tot een prestatieverklaring kan worden gekomen,21
Daarnaast worden betalingen verricht in afwijking van de overeengekomen betaalmomenten prijs of hoeveelheid,21
Hierdoor zijn er onzekerheden en fouten met betrekking tot de rechtmatigheid van de betalingen blijven bestaan,21
Dit heeft geleid tot overschrijding van de rapporteringstoleranties van de artikelen Lucht en Geluid Duurzaamheid Omgevings veiligheid en Milieurisicos en Apparaatsuitgaven Kerndepartement,21
In de bedrijfsvoerings paragraaf zijn de rechtmatigheidsfouten en onzekerheden adequaat gemeld door het management waardoor wij een goedkeurende controleverklaring kunnen verstrekken bij het beeld dat wordt geschetst in het jaarverslag5 23 Naleving anticumulatiebepaling WNT niet gecontroleerd Met ingang van 2018 stelt de Wet normering topinkomens WNT nieuwe eisen aan de gegevens die moeten worden opgenomen de in de WNTverantwoording,21
Deze nieuwe eisen hebben onder andere betrekking op de samenloop van leidinggevende topfuncties bij meerdere WNTinstellingen bij één persoon anticumulatiebepaling,21
De Nederlandse Beroepsorganisatie van Accountants heeft aangegeven dat dit leidt tot een knelpunt in de accountantscontrole omdat de juistheid en volledigheid van de WNTopgave op dit punt afhankelijk is van de situatie bij andere instellingen,27
Dit is ook aangegeven in de Regeling Controleprotocol WNT 2018,21
In de controleverklaring lichten wij daarom toe dat de naleving van de anticumulatiebepaling vanwege deze vaktechnische beperkingen buiten de reikwijdte van onze controle valt,21
Inleiding Als tweede onderdeel van onze wettelijke taak onderzoeken wij of de geselecteerde processen van het begrotingsbeheer het financieel beheer de materiële bedrijfsvoering en de daartoe bijgehouden administraties van het Rijk voldoen aan de normen uit de comptabele wet en regelgeving,21
De normen waaraan wij toetsen zijn op grond van artikel 4 derde lid van het Besluit Auditdienst Rijk ordelijkheid en controleerbaarheid van het begrotingsbeheer doelmatigheid rechtmatigheid ordelijkheid en controleerbaarheid van het financieel Op basis van het belang van de processen en de in die processen onderkende risicos hebben wij in 2018 bij de organisatieonderdelen van IenW inclusief batenlastenagentschappen Rijkswaterstaat RWS ILT en KNMI de volgende processen voor nader onderzoek geselecteerd inkoopbeheer contractbeheer subsidiebeheer verplichtingenbeheer opbrengstbeheer personeelsbeheer betaalproces grootboekbeheer materieelbeheer 31 Bevindingen in het beheer toegenomen In hoofdstuk 2 hebben wij aangegeven dat wij een goedkeurende controleverklaring verstrek ken bij de financiële overzichten,21
